ticker,trade_date,ret_1_L1_z60,ret_5_L1_z60,ret_20_L1_z60,vol_10_L1_z60,vol_20_L1_z60,sma_5_L1_z60,sma_10_L1_z60,sma_20_L1_z60,ema_12_L1_z60,ema_26_L1_z60,ma_gap_5_20_L1_z60,ema_gap_12_26_L1_z60,macd_L1_z60,macd_signal_L1_z60,macd_hist_L1_z60,rsi_L1_z60,kdj_k_L1_z60,kdj_d_L1_z60,atr_L1_z60,pdi_L1_z60,mdi_L1_z60,adx_L1_z60,bb_mid_L1_z60,bb_up_L1_z60,bb_dn_L1_z60,bb_bw_L1_z60,bb_pb_L1_z60,obv_L1_z60,vpt_L1_z60,mfi_L1_z60,cci_L1_z60,vwap_win_L1_z60,z_close_20_L1_z60,z_turnover_20_L1_z60,range_hl_L1_z60,gap_oc_L1_z60,log_turn_L1_z60,rv_20_L1_z60,ret_1_L1_z120,ret_5_L1_z120,ret_20_L1_z120,vol_10_L1_z120,vol_20_L1_z120,sma_5_L1_z120,sma_10_L1_z120,sma_20_L1_z120,ema_12_L1_z120,ema_26_L1_z120,ma_gap_5_20_L1_z120,ema_gap_12_26_L1_z120,macd_L1_z120,macd_signal_L1_z120,macd_hist_L1_z120,rsi_L1_z120,kdj_k_L1_z120,kdj_d_L1_z120,atr_L1_z120,pdi_L1_z120,mdi_L1_z120,adx_L1_z120,bb_mid_L1_z120,bb_up_L1_z120,bb_dn_L1_z120,bb_bw_L1_z120,bb_pb_L1_z120,obv_L1_z120,vpt_L1_z120,mfi_L1_z120,cci_L1_z120,vwap_win_L1_z120,z_close_20_L1_z120,z_turnover_20_L1_z120,range_hl_L1_z120,gap_oc_L1_z120,log_turn_L1_z120,rv_20_L1_z120,y_ret_k,y_up_k,y_vol_k
300189.SZ,2024/7/15,0.206059743,0.085571192,1.90781765,2.438584862,2.434891375,-1.099313807,-0.790746489,-1.336405925,-1.090916091,-1.344059966,0.709945224,1.352676425,1.662922711,1.579421933,0.687418805,1.406777154,-0.254045812,0.008824129,2.011224216,2.037520485,-0.839136478,0.479540236,-1.336405925,-1.29063202,-1.267316627,0.511167394,1.182237721,-0.24177591,1.209440978,0.764116507,1.505774336,-1.097432074,1.182237721,0.175200966,0.537152024,1.001710067,1.38961506,-1.328981177,0.235744455,-0.01812054,1.303496646,3.079607359,2.794402386,-1.578140362,-1.392337051,-1.830596457,-1.605215546,-1.817471234,0.482489486,0.524361695,0.723047801,0.480790143,0.677856582,0.930050199,-0.508848014,-0.285894259,1.256166464,1.992977555,-0.433255918,0.88268318,-1.830596457,-1.873164232,-1.695542735,1.01023725,1.056621985,0.040017059,1.005841931,0.65807589,1.271766906,-1.572179969,1.056621985,0.217860239,0.661475107,1.208520141,1.331028883,-1.844074631,0.005291005,1,0.227096875
300189.SZ,2024/7/16,-0.938114512,0.451139402,1.680107792,1.861070673,2.329403243,-1.047662228,-0.799284349,-1.28858012,-1.084008186,-1.325908684,0.707401412,1.302383083,1.586763626,1.694905054,0.508638297,0.965168442,-0.406770011,-0.155712285,1.768131037,1.734496592,-0.550884397,0.368981073,-1.28858012,-1.251345989,-1.223676136,0.450008655,0.658847957,-0.658563303,0.945357186,0.673749553,0.970421848,-1.066561661,0.658847957,-0.396234439,-0.005148593,0.005462361,0.354333198,-1.281856023,-1.038891401,0.429203078,1.151997405,2.469657711,2.740221142,-1.537089848,-1.393641826,-1.785473971,-1.593628322,-1.797570295,0.498745362,0.504487443,0.70410546,0.547823732,0.509713256,0.552902406,-0.647502152,-0.441210999,1.093984549,1.71070204,-0.184915843,0.750237354,-1.785473971,-1.828146497,-1.661904107,0.957846574,0.564631841,-0.294645191,0.712634452,0.568144396,0.788712357,-1.544386217,0.564631841,-0.404245785,0.031162803,0.143407752,0.162844686,-1.791962552,0.026315789,1,0.226562588
300189.SZ,2024/7/17,0.22005068,0.549020028,1.500765912,0.853433052,2.186610663,-0.980709527,-0.8866715,-1.244867225,-1.067478966,-1.303920099,0.743710792,1.278813942,1.537956139,1.761959243,0.397692108,0.992717674,-0.28109007,-0.215714793,1.535016207,1.482904796,-0.6138752,0.26105812,-1.244867225,-1.21434129,-1.174466108,0.415608424,0.675593918,-0.284539189,0.955272369,0.554898489,0.880852557,-0.957657505,0.675593918,-0.521144917,-0.14275372,0.019558652,0.048245737,-1.238723279,0.250632603,0.562235427,1.034092318,1.360849117,2.636607243,-1.488410806,-1.448141002,-1.744555969,-1.576487944,-1.775593781,0.562199597,0.513618352,0.709516287,0.602771841,0.418359429,0.602048956,-0.51422307,-0.493278969,0.921528181,1.47172254,-0.264431554,0.616978932,-1.744555969,-1.7843019,-1.62659137,0.923577809,0.599250685,-0.037643468,0.738082972,0.443745092,0.724512583,-1.468800094,0.599250685,-0.533601319,-0.122447084,0.141586844,-0.180643217,-1.74525563,0.020512821,1,0.22778474
300189.SZ,2024/7/18,0.729399592,1.281796223,1.803608098,0.903623167,2.080701301,-0.829054653,-0.92932864,-1.190501514,-1.021470731,-1.268297222,0.94817967,1.347513389,1.576231054,1.810931677,0.431449605,1.24627138,0.237511453,-0.05170764,1.326496197,1.31342643,-0.749505348,0.170179532,-1.190501514,-1.170645957,-1.112291719,0.372394928,0.912336573,0.220085928,1.107326718,0.554640424,0.99535222,-0.846950423,0.912336573,-0.387745758,-0.180741068,0.024014217,0.512208946,-1.184954642,0.833486313,1.399373831,1.37781682,1.400817488,2.561472583,-1.386929689,-1.47138547,-1.697073753,-1.540502219,-1.744557113,0.817382164,0.61063576,0.787632516,0.664889102,0.474194955,0.865483312,0.003248357,-0.328266393,0.761406341,1.314064435,-0.412454521,0.500666514,-1.697073753,-1.735115085,-1.583860723,0.87713598,0.845677607,0.321691298,0.938338447,0.456514529,0.841975619,-1.393917315,0.845677607,-0.376534422,-0.160254154,0.139761006,0.356770525,-1.693708361,-0.025125628,0,0.228016253
300189.SZ,2024/7/19,0.597298833,0.355074099,2.184539494,0.933042495,1.938940335,-0.779578204,-0.964740668,-1.122387193,-0.956714391,-1.223431182,0.874076714,1.464091557,1.658813721,1.859800508,0.534666177,1.42820613,0.836562822,0.295832377,1.284084374,0.996052771,-0.745572668,0.059539629,-1.122387193,-1.124453036,-1.026118781,0.275498984,1.064335763,0.828352954,1.244948905,0.723288778,0.992953818,-0.788631384,1.064335763,-0.27792073,0.44370153,-0.305010409,0.768157188,-1.120496249,0.661943099,0.401358496,1.831033747,1.4148237,2.441549308,-1.351585526,-1.48931893,-1.640892446,-1.492601106,-1.707269655,0.763023074,0.757417389,0.906288056,0.742184243,0.592006098,1.062953258,0.599425541,0.012117084,0.726654072,0.983431925,-0.419353607,0.357883965,-1.640892446,-1.685522806,-1.524991766,0.781425459,1.007597637,0.7559172,1.120638318,0.663387986,0.857308476,-1.35288391,1.007597637,-0.277798701,0.483778577,-0.217753634,0.642673354,-1.637760718,-0.015463918,0,0.22827657
300189.SZ,2024/7/22,-0.555412134,0.000163994,1.518273452,0.632417226,1.857920853,-0.774130282,-0.960463777,-1.072960786,-0.925267478,-1.193171038,0.747813958,1.454454173,1.628534979,1.879863668,0.444114673,1.098883536,0.957806562,0.577838218,1.085790571,0.814294675,-0.869873298,-0.043076314,-1.072960786,-1.08840262,-0.966637338,0.223457888,0.696146767,0.408663843,1.083332609,0.458980611,0.830905277,-0.851565914,0.696146767,-0.525398906,-0.555927374,-1.270495297,0.274128559,-1.071596884,-0.618394662,0.020534623,1.227396667,1.065223531,2.375928041,-1.344184409,-1.481066831,-1.599399609,-1.467172865,-1.680626744,0.649696678,0.793652825,0.931907306,0.809918653,0.523774735,0.774582367,0.733823114,0.291307632,0.555176226,0.797126966,-0.540609318,0.224253355,-1.599399609,-1.645883014,-1.484057679,0.723264439,0.665558089,0.420151829,0.939576661,0.356768728,0.729706332,-1.388308207,0.665558089,-0.52921054,-0.580814887,-1.239978017,0.097476103,-1.596587351,-0.020942408,0,0.227649566
300189.SZ,2024/7/23,-0.306498384,0.30352394,1.889182049,0.211356832,1.616215886,-0.732675149,-0.912259066,-1.01058438,-0.911128447,-1.171082243,0.675393545,1.389320081,1.550744707,1.867558809,0.28049171,0.899482749,0.844863982,0.720969331,0.82558611,0.695237051,-0.786040988,-0.15802913,-1.01058438,-1.083196675,-0.851426216,-0.013785151,0.422128697,0.164538716,1.015120931,0.028324937,0.444221415,-0.823312105,0.422128697,-0.778587733,-0.801258814,-0.28001709,-0.525619812,-1.021681256,-0.346908793,0.333799705,1.650707535,0.584510064,2.141993851,-1.313560896,-1.444981474,-1.549727437,-1.45304765,-1.659811351,0.592581988,0.775985529,0.912198767,0.859279289,0.389821978,0.599226317,0.638176283,0.440582931,0.325091716,0.675769741,-0.458231217,0.075022735,-1.549727437,-1.630234166,-1.40482076,0.494877189,0.406883368,0.214306975,0.868468506,-0.156021884,0.40192754,-1.365556889,0.406883368,-0.780131469,-0.844268124,-0.213907355,-0.787222072,-1.555565024,-0.032085561,0,0.228631306
300189.SZ,2024/7/24,-0.435184599,0.003826583,1.608938956,0.258324881,1.583539078,-0.728079189,-0.875337847,-0.955643103,-0.917413725,-1.159199004,0.537872091,1.268735709,1.425456836,1.820918294,0.049266055,0.652582921,0.433951484,0.652156682,0.66370726,0.5204551,-0.676417725,-0.29428054,-0.955643103,-1.088906886,-0.741668363,-0.250317173,0.063557283,-0.142012228,0.915793441,-0.742123031,0.10625096,-0.80283264,0.063557283,-0.72627193,-0.263113471,0.05778214,-0.212508261,-0.979131815,-0.496638807,0.001492202,1.415444653,0.617835539,2.122035759,-1.306012973,-1.41652845,-1.505901714,-1.451890397,-1.646031194,0.462372669,0.700463171,0.844748349,0.882682118,0.196745711,0.370284352,0.242673521,0.387106304,0.179535728,0.489138771,-0.349525411,-0.101046391,-1.505901714,-1.621439803,-1.329445057,0.259871649,0.058728347,-0.044894072,0.756587692,-1.085193309,0.112816344,-1.347496984,0.058728347,-0.714940351,-0.261431091,0.143894407,-0.429519182,-1.520083931,0,0,0.230945425
300189.SZ,2024/7/25,-0.701054755,-0.621213263,1.003978482,0.227002016,1.551639666,-0.80397232,-0.835137569,-0.920244375,-0.952324636,-1.162016217,0.263814371,1.07496909,1.237255233,1.73480004,-0.26774936,0.312993592,-0.188260334,0.359059203,0.512683753,0.351644315,-0.321534663,-0.463281403,-0.920244375,-1.074486658,-0.691611247,-0.309712036,-0.399849014,-0.434388254,0.781306978,-0.461272228,-0.633955636,-0.85124064,-0.399849014,-0.782950835,-0.240494198,0.406655016,-0.356934925,-0.947022876,-0.821824052,-0.703270719,0.827208455,0.566572715,2.099316474,-1.348052723,-1.385996332,-1.475877844,-1.468078806,-1.641793562,0.180081022,0.546279574,0.713430771,0.870297884,-0.075619288,0.042449792,-0.37064646,0.114697857,0.044963626,0.303456165,0.007884667,-0.316842213,-1.475877844,-1.598628482,-1.292992023,0.184090795,-0.404025772,-0.300266925,0.596748569,-0.771406542,-0.545688113,-1.37141312,-0.404025772,-0.759020689,-0.215813602,0.51609273,-0.573610814,-1.49202216,0.016574586,1,0.229797819
300189.SZ,2024/7/26,0.103486703,-0.819358164,0.688592391,-0.943496158,1.452785487,-0.908153062,-0.862350948,-0.895896034,-0.976962562,-1.162190363,-0.051314331,0.929406003,1.095399945,1.632100862,-0.454443249,0.301244186,-0.413864784,0.073075811,0.321037002,0.222335117,-0.272683131,-0.598369238,-0.895896034,-1.047584401,-0.67646534,-0.265351381,-0.384211154,-0.416217333,0.772192021,-0.234323531,-0.797319255,-0.906323548,-0.384211154,-0.866899476,-0.521425347,-0.356012272,-0.951574305,-0.922322242,0.085625716,-0.938677905,0.521514296,-0.762172244,2.005641403,-1.406433329,-1.397368513,-1.453519893,-1.476888968,-1.63529273,-0.148973923,0.430325727,0.614776903,0.837074755,-0.239597808,0.029287133,-0.602198901,-0.156893099,-0.128484886,0.159783259,0.067339545,-0.487328487,-1.453519893,-1.567614334,-1.279186166,0.203761921,-0.401201275,-0.319779209,0.589662807,-0.51439904,-0.712981984,-1.398616018,-0.401201275,-0.869558835,-0.515500452,-0.294637213,-1.25166849,-1.469132493,0.005434783,1,0.229322577
300189.SZ,2024/7/29,0.531259517,-0.362847977,1.001562221,-0.853859425,1.389813629,-0.95197903,-0.88179855,-0.859442568,-0.976082892,-1.152250392,-0.252257578,0.874705771,1.035642179,1.537507596,-0.457819443,0.532005592,-0.313614338,-0.077737473,0.145715987,0.183006414,-0.41089729,-0.73325644,-0.859442568,-1.035897776,-0.624517643,-0.328520707,-0.197263071,-0.171218055,0.811344293,0.126512768,-0.57955171,-0.968864831,-0.197263071,-0.795381454,-0.529554938,0.063317778,-0.791559902,-0.886247862,0.555125334,-0.452053003,0.85574544,-0.691755797,1.945154144,-1.426348741,-1.403498334,-1.423451682,-1.469024784,-1.621531191,-0.360803662,0.395937815,0.582963611,0.802959009,-0.251163175,0.249475456,-0.518588438,-0.306512501,-0.289837589,0.10903336,-0.055295475,-0.654756416,-1.423451682,-1.547302174,-1.240633489,0.126397556,-0.227305464,-0.160019749,0.639212502,-0.076699756,-0.5407496,-1.429487566,-0.227305464,-0.810285762,-0.527692946,0.154890287,-1.084456583,-1.439058636,0.032432432,1,0.203468383
300189.SZ,2024/7/30,0.241101971,-0.125020253,0.137058573,-1.036394843,0.81733093,-0.966064162,-0.867613762,-0.858177681,-0.965351773,-1.120190196,-0.301472129,0.855197926,1.007742393,1.456749679,-0.403551674,0.60151166,-0.162568076,-0.117728249,-0.042120127,0.165339591,-0.528330205,-0.868831615,-0.858177681,-1.030943584,-0.632455905,-0.268452771,-0.06450916,0.069214969,0.81779575,0.459157085,-0.36286747,-0.981337601,-0.06450916,-0.72444675,-0.666714506,-0.282085971,-0.7847337,-0.88488536,0.247316277,-0.197901648,-0.014797071,-0.906597197,1.339201514,-1.427459961,-1.388502384,-1.41640563,-1.454972752,-1.593131324,-0.414028198,0.393714259,0.577347812,0.774348714,-0.211589358,0.323533504,-0.380497405,-0.353142529,-0.463361822,0.08694575,-0.160788269,-0.820879328,-1.41640563,-1.531457876,-1.241867813,0.16244581,-0.097964501,0.003052208,0.650963118,0.329594566,-0.355932458,-1.429443405,-0.097964501,-0.735564792,-0.674782024,-0.218194821,-1.077085937,-1.431570067,0.020942408,1,0.171617116
300189.SZ,2024/7/31,0.91401804,0.479961257,-0.497654683,-0.86758287,0.073124517,-0.906185482,-0.835156033,-0.891021062,-0.917112352,-1.087896489,-0.099115278,0.947894587,1.079149146,1.410197562,-0.176930576,1.05226473,0.426783037,0.089939507,-0.135448631,0.516814679,-0.71499005,-0.940756955,-0.891021062,-1.226482041,-0.518748238,-0.799201355,0.470993791,0.406812254,0.932763342,0.756163723,0.245687527,-0.966033516,0.470993791,-0.541286275,-0.296967673,0.087341483,-0.245206225,-0.922715196,1.015262815,0.464219491,-0.654540789,-0.710935347,0.542348111,-1.383762942,-1.362361813,-1.430689008,-1.418333748,-1.564787372,-0.199321202,0.500393891,0.659540372,0.770435147,-0.016910068,0.78633915,0.190519943,-0.16236019,-0.546514008,0.515454864,-0.341895773,-0.901574015,-1.430689008,-1.640380242,-1.163521804,-0.343640781,0.43704607,0.246927261,0.800731767,0.698396279,0.195580004,-1.413371409,0.43704607,-0.533525063,-0.261867873,0.160121704,-0.45573348,-1.448462853,-0.005128205,0,0.168959441
300189.SZ,2024/8/1,0.616091208,1.105706715,-0.061389563,-0.906981008,0.058182305,-0.771273326,-0.807419814,-0.901745385,-0.848822061,-1.056928878,0.230800192,1.088053877,1.19216901,1.399832413,0.089340518,1.312857644,1.373193724,0.603438992,-0.249965707,0.608651042,-0.873199627,-0.979510013,-0.901745385,-1.352091113,-0.427230524,-1.158639042,0.951596639,0.779565157,1.007357236,0.577339069,0.953962034,-0.827707497,0.951596639,-0.498535843,-0.459257375,-0.582335924,-0.090242055,-0.936360566,0.675927169,1.156427037,-0.209796327,-0.74537986,0.518687727,-1.296638134,-1.338932194,-1.430341338,-1.369991038,-1.537168402,0.152888327,0.6550129,0.78008996,0.795039808,0.210789123,1.060407092,1.089927673,0.3161613,-0.645136167,0.644529932,-0.494399473,-0.936127584,-1.430341338,-1.702263153,-1.100727025,-0.704131473,0.916421834,0.516139811,0.899932803,0.472801571,0.836679761,-1.325293695,0.916421834,-0.468769181,-0.422619034,-0.587499716,-0.262092416,-1.449467018,0,0,0.16878386
300189.SZ,2024/8/2,-0.022531609,1.045640425,-0.173869659,-0.981056888,0.045740247,-0.643781515,-0.800053724,-0.918908189,-0.794018621,-1.027566578,0.559140828,1.179591337,1.261819305,1.406804849,0.232366281,1.227776787,1.946509775,1.171092107,-0.406606483,0.659861012,-0.990237258,-0.996227155,-0.918908189,-1.349958547,-0.276247387,-1.727553606,1.108877199,0.543870686,0.982000682,0.309007424,1.405561686,-0.710527828,1.108877199,-0.69975171,-0.708171459,-0.224614434,-0.479357712,-0.957299218,-0.059892051,1.087260748,-0.322801616,-0.814384344,0.497541885,-1.216549649,-1.327507024,-1.43341343,-1.330301882,-1.510450059,0.503274201,0.763028858,0.862901027,0.833681152,0.325590027,0.973674202,1.577754874,0.829200967,-0.77865315,0.725382213,-0.604568436,-0.940948625,-1.43341343,-1.686857735,-1.001367031,-1.287010104,1.071179725,0.291231578,0.873302436,0.125626689,1.255064013,-1.251368981,1.071179725,-0.709268364,-0.685022811,-0.216110941,-0.706002896,-1.454346396,-0.015463918,0,0.15040475
300189.SZ,2024/8/5,0.108571173,0.843819715,0.440156813,-1.086474742,-0.253116678,-0.537681524,-0.774016114,-0.905531839,-0.744468555,-0.999745527,0.764101145,1.250188492,1.313433039,1.422649165,0.319880413,1.223783209,2.295902248,1.689330312,-0.523787788,0.592644326,-1.131551643,-1.001632227,-0.905531839,-1.318305081,-0.23222527,-1.771379311,1.194246685,0.600305778,0.973665757,0.750355252,1.597321247,-0.599876142,1.194246685,-0.494703704,-0.576450206,-0.23898476,-0.248464641,-0.944312863,0.075619683,0.860303407,0.299654348,-0.910057315,0.170348957,-1.151582224,-1.304775668,-1.417417504,-1.293924368,-1.484260107,0.720398132,0.84829183,0.927080654,0.879204628,0.384260744,0.959383176,1.803457694,1.261873997,-0.874843489,0.656576349,-0.737939116,-0.931645471,-1.417417504,-1.654496941,-0.97237436,-1.386841719,1.146697405,0.278480415,0.862862729,0.611184519,1.433343251,-1.18333705,1.146697405,-0.497075054,-0.535938516,-0.230683637,-0.451744686,-1.438199885,0.073298429,1,0.129804441
300189.SZ,2024/8/6,-0.283571857,0.597443415,0.948624248,-1.089416601,-0.605735137,-0.461463276,-0.749093946,-0.868536592,-0.718735674,-0.973549053,0.847958239,1.255366802,1.3075366,1.431711321,0.280368423,0.963364141,2.233571292,2.02279857,-0.6000719,0.417737449,-1.194272945,-1.018292018,-0.868536592,-1.282422397,-0.193393234,-1.729231501,0.714578718,0.241099373,0.898423877,0.797557762,1.297959873,-0.501953627,0.714578718,-0.183725303,-0.417160007,0.098502703,0.009540824,-0.906873828,-0.374639985,0.578444927,0.832358581,-0.896453054,-0.218037183,-1.105627171,-1.282467016,-1.387530035,-1.27105564,-1.458681116,0.801361357,0.866031494,0.936250865,0.917457881,0.329481983,0.692478469,1.68592396,1.500955045,-0.936879206,0.440207288,-0.772079616,-0.943399495,-1.387530035,-1.622976645,-0.948385734,-1.387855878,0.653344612,-0.034736572,0.770579963,0.610374999,1.145509243,-1.125010662,0.653344612,-0.178096604,-0.37215678,0.129464692,-0.170004867,-1.407794061,-0.043902439,0,0.147728776
300189.SZ,2024/8/7,1.865884398,1.033919701,1.583409895,-0.517148401,-0.282367111,-0.308780844,-0.648948096,-0.800999723,-0.598387664,-0.912195792,1.001678157,1.470550099,1.489303058,1.480700206,0.63385699,1.899426289,2.073016757,2.18555111,-0.038935834,1.726182084,-1.73053358,-0.831309146,-0.800999723,-1.244988328,-0.18684318,-1.509794741,2.278310756,1.629939223,1.877093684,1.120573618,3.269528334,-0.076309748,2.278310756,2.598735108,1.224506064,4.075506871,1.850710367,-0.83750549,2.144073305,1.069522954,1.519758123,-0.251016215,0.122041939,-1.023827252,-1.219313424,-1.340570081,-1.198381017,-1.412415426,0.955397333,1.101485855,1.124326329,0.991158595,0.620102974,1.690909925,1.54025464,1.599011635,-0.425273514,2.000710897,-1.332004841,-0.693454002,-1.340570081,-1.592789282,-0.945391663,-1.189019733,2.294871333,0.972765529,2.029370077,0.944133154,3.163585737,-0.904141624,2.294871333,2.90809224,1.429298428,4.7524189,1.952540387,-1.359649436,0.198979592,1,0.150640606
300189.SZ,2024/8/8,-0.991253452,0.266480461,1.467814492,-0.394921006,-0.244596073,-0.267547516,-0.55938317,-0.737322624,-0.552652456,-0.879071805,0.939649606,1.483472944,1.491172418,1.517882255,0.565120394,1.179738314,1.563352752,2.085705916,-0.079447557,1.392577413,-1.286561715,-0.744582088,-0.737322624,-1.205666443,-0.071993721,-1.661128089,1.068240413,0.710339429,1.410466347,0.425103205,1.517144014,-0.048995905,1.068240413,1.083984345,-0.079920679,-1.578342722,1.194070516,-0.77567503,-1.221544163,0.206504297,1.432272631,-0.101536962,0.157359736,-1.002392266,-1.164325309,-1.296773444,-1.167074391,-1.38262457,0.873523118,1.134081247,1.147610735,1.054694932,0.544386129,0.956003304,1.081978532,1.48227248,-0.448120973,1.614455504,-0.888308665,-0.567662338,-1.296773444,-1.564405175,-0.879575696,-1.332843269,1.042669256,0.23598268,1.462800844,0.118378705,1.465053873,-0.89545833,1.042669256,1.262509948,0.04587597,-1.772572959,1.239452217,-1.316719179,-0.012765957,0,0.217323421
300189.SZ,2024/8/9,4.111887784,2.408015047,2.149631065,1.845099851,1.146661856,0.183663552,-0.286126321,-0.627866416,-0.218142403,-0.71968508,1.453375736,2.030066031,1.982235676,1.664271488,1.559055648,2.671372749,2.236951358,2.275240394,0.720691109,2.349438073,-1.85757936,-0.500184435,-0.627866416,-0.816594793,-0.391936578,-0.386066514,2.853840512,3.068895087,4.827244754,1.422388992,3.476484345,0.35880163,2.853840512,2.747514392,2.845349201,-0.522909232,2.491628754,-0.655187768,5.066966988,2.71599434,2.224108219,2.378531745,1.653350262,-0.800232341,-1.021053419,-1.229131901,-0.99820717,-1.284024132,1.421770324,1.746171426,1.664951299,1.224207911,1.422378009,2.653980112,1.756128572,1.668892264,0.308402829,2.821807715,-1.495488138,-0.24202898,-1.229131901,-1.342172208,-1.066252934,-0.042204493,3.036973702,2.112962782,6.254139241,1.197196256,3.680745226,-0.717623045,3.036973702,3.206829307,3.593418658,-0.587517655,2.827039486,-1.243021373,-0.051724138,0,0.217643391
300189.SZ,2024/8/12,-0.260823261,2.115392536,1.891860523,1.831807192,1.130477605,0.65050614,-0.020160481,-0.525020877,0.070510103,-0.575415143,1.873760639,2.311494508,2.245256734,1.842918411,1.936238533,2.333438197,2.134080199,2.334114965,1.223615348,2.256916249,-2.121578192,-0.218016439,-0.525020877,-0.475806642,-0.531079878,0.277864868,2.280979566,0.387977348,3.864038616,1.937434869,3.206293073,0.826076192,2.280979566,2.177067415,2.014683897,-2.166340461,2.524332584,-0.543686002,-0.32741668,2.447575106,1.991710796,2.386275595,1.64116043,-0.615165448,-0.893941266,-1.167434825,-0.866051565,-1.19839387,1.905129862,2.12378152,2.003609733,1.43743568,1.800531185,2.382255144,1.738169359,1.782862751,0.833171803,2.766384715,-1.814385661,0.128601328,-1.167434825,-1.148788751,-1.139422774,0.623180171,2.479582567,-0.057913844,5.147645406,1.759150715,3.562429929,-0.537281839,2.479582567,2.612740592,2.651316469,-2.673007233,2.953703381,-1.176691638,-0.013636364,0,0.220160487
300189.SZ,2024/8/13,-1.072142148,1.595147616,1.726798199,1.974312134,1.142184918,1.051222862,0.203945563,-0.428253565,0.24329105,-0.476278653,2.100985324,2.29893174,2.236737733,1.978475079,1.700837345,1.608229925,1.708687746,2.185133642,1.20989642,1.790163809,-2.125290408,0.045092229,-0.428253565,-0.308367105,-0.519574267,0.457739782,1.439751539,-0.930589163,3.05963918,1.520250878,2.117651173,0.982279653,1.439751539,0.599925367,0.112728662,-1.05830386,1.524208648,-0.443497233,-1.298797208,1.866236959,1.832334456,2.573676462,1.662479759,-0.473527255,-0.798627312,-1.1115628,-0.79689846,-1.140706874,2.216024594,2.199857447,2.084198567,1.625968665,1.62239932,1.608526242,1.384836108,1.717185127,0.882491713,2.230776365,-1.906777168,0.470172145,-1.1115628,-1.052248824,-1.12683803,0.812934132,1.5705899,-1.169230621,4.136523404,1.309720429,2.405133581,-0.4902164,1.5705899,0.748826488,0.375922467,-1.266107766,1.75662423,-1.119001266,0.00921659,1,0.22052508
